lr,batch_size,epochs,accuracy,latency_ms,loss,score
0.002333740471830326,64,1,0.8744,57.70853694282164,0.6037889122962952,0.8166914630571783
0.004154774375612533,32,1,0.8821,57.890068789889185,0.25937628746032715,0.8242099312101108
0.00034285194888412885,32,1,0.857,57.64579171982926,0.3229106366634369,0.7993542082801707
0.0009157851230366998,32,1,0.8715,59.429298725963875,0.28031638264656067,0.8120707012740361
0.0004893384722692711,16,1,0.8702,50.815051592438586,0.4025535583496094,0.8193849484075614
0.0016866118178381624,16,1,0.8679,81.23373821660265,0.20056428015232086,0.7866662617833974
0.002678745041123223,16,1,0.8963,58.97949299360566,0.09733767807483673,0.8373205070063943
0.0003016364000272605,64,1,0.8505,63.2627643312989,0.6842530965805054,0.7872372356687012
